scenario_id,iso3,region,sub_region,year,population,urban_pct,urban_pop_mn,gdp_pc_ppp_const2021,gdp_ppp_bn,gdp_growth_pct,gfcf_pct_gdp,coal_prod_twh,copper_usd_t_real2010,ironore_usd_dmtu_real2010,coal_aus_usd_t_real2010,gold_usd_oz_real2010
S4_FOSSIL,GHA,アフリカ,アフリカ,2045,46130807.1959,71.8321,33.1367,15833.6101,730.4172,5.5353,17.7385,0.0,10876.5136,86.3,103.1972,2964.0
S4_FOSSIL,GHA,アフリカ,アフリカ,2046,46766862.2902,72.2743,33.8004,16482.7881,770.8483,5.5353,17.9761,0.0,11007.0318,86.3,103.7132,2964.0
S4_FOSSIL,GHA,アフリカ,アフリカ,2047,47411687.3607,72.7017,34.4691,17158.5825,813.5173,5.5353,18.203,0.0,11139.1162,86.3,104.2318,2964.0
S4_FOSSIL,GHA,アフリカ,アフリカ,2048,48065403.3285,73.1147,35.1429,17862.0843,858.5483,5.5353,18.4196,0.0,11272.7856,86.3,104.753,2964.0
S4_FOSSIL,GHA,アフリカ,アフリカ,2049,48728132.7821,73.5139,35.8219,18594.4298,906.0718,5.5353,18.6265,0.0,11408.059,86.3,105.2767,2964.0
S4_FOSSIL,GHA,アフリカ,アフリカ,2050,49400000.0,73.8996,36.5064,19356.8014,956.226,5.5353,18.824,0.0,11544.9557,86.3,105.8031,2964.0
S4_FOSSIL,IDN,アジア,アジア（インド除く）,2026,286403107.3287,60.417,173.0361,15743.0176,4508.8492,4.539,28.5066,4784.9303,8670.816,86.3,93.867,2964.0
S4_FOSSIL,IDN,アジア,アジア（インド除く）,2027,287002892.113,61.4001,176.22,16440.3299,4718.4222,4.648,28.2579,4856.7042,8774.8658,86.3,94.3363,2964.0
S4_FOSSIL,IDN,アジア,アジア（インド除く）,2028,287603932.9654,62.3439,179.3034,17186.4208,4942.8822,4.7571,28.0205,4929.5548,8880.1642,86.3,94.808,2964.0
S4_FOSSIL,IDN,アジア,アジア（インド除く）,2029,288206232.5163,63.2499,182.2902,17985.0751,5183.4107,4.8662,27.7938,5003.4981,8986.7262,86.3,95.2821,2964.0
S4_FOSSIL,IDN,アジア,アジア（インド除く）,2030,288809793.4016,64.1197,185.184,18840.4164,5441.2968,4.9752,27.5773,5078.5506,9094.5669,86.3,95.7585,2964.0
S4_FOSSIL,IDN,アジア,アジア（インド除く）,2031,289414618.2629,64.9548,187.9885,19756.9408,5717.9475,5.0843,27.3706,5154.7288,9203.7017,86.3,96.2373,2964.0
S4_FOSSIL,IDN,アジア,アジア（インド除く）,2032,290020709.7471,65.7564,190.7071,20739.553,6014.8999,5.1933,27.1732,5232.0498,9314.1461,86.3,96.7184,2964.0
S4_FOSSIL,IDN,アジア,アジア（インド除く）,2033,290628070.5068,66.526,193.3431,21784.5226,6331.1938,5.2585,26.9847,5310.5305,9425.9158,86.3,97.202,2964.0
S4_FOSSIL,IDN,アジア,アジア（インド除く）,2034,291236703.2001,67.2648,195.8997,22887.4671,6665.6705,5.283,26.8048,5390.1885,9539.0268,86.3,97.688,2964.0
S4_FOSSIL,IDN,アジア,アジア（インド除く）,2035,291846610.4908,67.974,198.3799,24047.6835,7018.2349,5.2893,26.633,5471.0413,9653.4952,86.3,98.1765,2964.0
S4_FOSSIL,IDN,アジア,アジア（インド除く）,2036,292457795.048,68.6549,200.7866,25245.4302,7383.2228,5.2006,26.4689,5443.6861,9769.3371,86.3,98.6674,2964.0
S4_FOSSIL,IDN,アジア,アジア（インド除く）,2037,293070259.5466,69.3086,203.1228,26481.0852,7760.8185,5.1142,26.3123,5416.4676,9886.5691,86.3,99.1607,2964.0
S4_FOSSIL,IDN,アジア,アジア（インド除く）,2038,293684006.6671,69.9361,205.3911,27755.0164,8151.2044,5.0302,26.1627,5389.3853,10005.208,86.3,99.6565,2964.0
S4_FOSSIL,IDN,アジア,アジア（インド除く）,2039,294299039.0955,70.5385,207.5942,29067.5824,8554.5616,4.9484,26.0199,5362.4384,10125.2705,86.3,100.1548,2964.0
S4_FOSSIL,IDN,アジア,アジア（インド除く）,2040,294915359.5235,71.1168,209.7345,30419.1334,8971.0697,4.8688,25.8835,5335.6262,10246.7737,86.3,100.6556,2964.0
S4_FOSSIL,IDN,アジア,アジア（インド除く）,2041,295532970.6485,71.6721,211.8145,31810.0123,9400.9074,4.7914,25.7533,5308.9481,10369.735,86.3,101.1588,2964.0
S4_FOSSIL,IDN,アジア,アジア（インド除く）,2042,296151875.1734,72.2051,213.8366,33240.5554,9844.2528,4.716,25.629,5282.4033,10494.1718,86.3,101.6646,2964.0
S4_FOSSIL,IDN,アジア,アジア（インド除く）,2043,296772075.8068,72.7167,215.803,34711.0938,10301.2834,4.6426,25.5102,5255.9913,10620.1019,86.3,102.173,2964.0
S4_FOSSIL,IDN,アジア,アジア（インド除く）,2044,297393575.2631,73.208,217.7158,36221.9538,10772.1763,4.5712,25.3969,5229.7113,10747.5431,86.3,102.6838,2964.0
S4_FOSSIL,IDN,アジア,アジア（インド除く）,2045,298016376.2623,73.6795,219.5771,37773.4584,11257.1092,4.5017,25.2886,5203.5628,10876.5136,86.3,103.1972,2964.0
S4_FOSSIL,IDN,アジア,アジア（インド除く）,2046,298640481.53,74.1323,221.3889,39365.928,11756.2597,4.4341,25.1853,5177.545,11007.0318,86.3,103.7132,2964.0
S4_FOSSIL,IDN,アジア,アジア（インド除く）,2047,299265893.7976,74.5669,223.1532,40999.6815,12269.8063,4.3683,25.0866,5151.6573,11139.1162,86.3,104.2318,2964.0
S4_FOSSIL,IDN,アジア,アジア（インド除く）,2048,299892615.8023,74.9841,224.8718,42675.0371,12797.9285,4.3042,24.9924,5125.899,11272.7856,86.3,104.753,2964.0
S4_FOSSIL,IDN,アジア,アジア（インド除く）,2049,300520650.2869,75.3847,226.5465,44392.3136,13340.8069,4.2419,24.9024,5100.2695,11408.059,86.3,105.2767,2964.0
S4_FOSSIL,IDN,アジア,アジア（インド除く）,2050,301150000.0,75.7692,228.1789,46151.8308,13898.6239,4.1813,24.8165,5074.7681,11544.9557,86.3,105.8031,2964.0
S4_FOSSIL,IND,アジア,アジア（インド）,2026,1468934570.1707,36.2142,531.9625,10655.0149,15651.5198,6.503,31.2872,5215.755,8670.816,86.3,93.867,2964.0
S4_FOSSIL,IND,アジア,アジア（インド）,2027,1474021166.3189,36.7336,541.461,11297.6226,16652.9348,6.3982,30.9129,5424.3852,8774.8658,86.3,94.3363,2964.0
S4_FOSSIL,IND,アジア,アジア（インド）,2028,1479125376.2268,37.2475,550.9372,11967.1877,17700.9709,6.2934,30.5556,5641.3606,8880.1642,86.3,94.808,2964.0
S4_FOSSIL,IND,アジア,アジア（インド）,2029,1484247260.8867,37.7559,560.3912,12663.9374,18796.4144,6.1886,30.2144,5867.015,8986.7262,86.3,95.2821,2964.0
S4_FOSSIL,IND,アジア,アジア（インド）,2030,1489386881.5026,38.2589,569.8235,13388.0277,19939.9528,6.0838,29.8886,6101.6956,9094.5669,86.3,95.7585,2964.0
S4_FOSSIL,IND,アジア,アジア（インド）,2031,1494544299.4901,38.7566,579.2344,14139.5379,21132.1658,5.979,29.5775,6345.7634,9203.7017,86.3,96.2373,2964.0
S4_FOSSIL,IND,アジア,アジア（インド）,2032,1499719576.4776,39.2489,588.6242,14918.4663,22373.516,5.8742,29.2805,6599.5939,9314.1461,86.3,96.7184,2964.0
S4_FOSSIL,IND,アジア,アジア（インド）,2033,1504912774.3069,39.7361,597.9931,15724.7249,23664.3394,5.7694,28.9969,6863.5777,9425.9158,86.3,97.202,2964.0
S4_FOSSIL,IND,アジア,アジア（インド）,2034,1510123955.0338,40.218,607.3415,16558.1353,25004.8368,5.6646,28.7261,7138.1208,9539.0268,86.3,97.688,2964.0
S4_FOSSIL,IND,アジア,アジア（インド）,2035,1515353180.9292,40.6948,616.6698,17435.7165,26421.2685,5.6646,28.4675,7423.6456,9653.4952,86.3,98.1765,2964.0
S4_FOSSIL,IND,アジア,アジア（インド）,2036,1520600514.4796,41.1665,625.9782,18359.8095,27917.9357,5.6646,28.2206,7497.8821,9769.3371,86.3,98.6674,2964.0
S4_FOSSIL,IND,アジア,アジア（インド）,2037,1525866018.3876,41.6332,635.267,19332.8794,29499.3837,5.6646,27.9848,7572.8609,9886.5691,86.3,99.1607,2964.0
S4_FOSSIL,IND,アジア,アジア（インド）,2038,1531149755.5734,42.0949,644.5366,20357.522,31170.4148,5.6646,27.7597,7648.5895,10005.208,86.3,99.6565,2964.0
S4_FOSSIL,IND,アジア,アジア（インド）,2039,1536451789.1746,42.5518,653.7872,21436.4706,32936.1037,5.6646,27.5448,7725.0754,10125.2705,86.3,100.1548,2964.0
S4_FOSSIL,IND,アジア,アジア（インド）,2040,1541772182.5478,43.0037,663.0192,22572.6036,34801.8123,5.6646,27.3395,7802.3262,10246.7737,86.3,100.6556,2964.0
S4_FOSSIL,IND,アジア,アジア（インド）,2041,1547110999.2687,43.4508,672.2328,23768.9516,36773.2064,5.6646,27.1436,7880.3494,10369.735,86.3,101.1588,2964.0
S4_FOSSIL,IND,アジア,アジア（インド）,2042,1552468303.1334,43.8932,681.4284,25028.706,38856.2728,5.6646,26.9565,7959.1529,10494.1718,86.3,101.6646,2964.0
S4_FOSSIL,IND,アジア,アジア（インド）,2043,1557844158.1588,44.3309,690.6062,26334.8092,41025.5286,5.5828,26.7778,8038.7445,10620.1019,86.3,102.173,2964.0
S4_FOSSIL,IND,アジア,アジア（インド）,2044,1563238628.5833,44.7639,699.7665,27684.7161,43277.8176,5.49,26.6072,8119.1319,10747.5431,86.3,102.6838,2964.0
S4_FOSSIL,IND,アジア,アジア（インド）,2045,1568651778.8682,45.1923,708.9097,29078.8975,45614.6642,5.3996,26.4443,8200.3232,10876.5136,86.3,103.1972,2964.0
S4_FOSSIL,IND,アジア,アジア（インド）,2046,1574083673.6975,45.6161,718.0361,30517.8102,48037.5869,5.3117,26.2888,8282.3265,11007.0318,86.3,103.7132,2964.0
S4_FOSSIL,IND,アジア,アジア（インド）,2047,1579534377.9795,46.0355,727.1458,32001.8987,50548.0991,5.2261,26.1402,8365.1497,11139.1162,86.3,104.2318,2964.0
S4_FOSSIL,IND,アジア,アジア（インド）,2048,1585003956.8472,46.4503,736.2393,33531.5953,53147.7113,5.1428,25.9984,8448.8012,11272.7856,86.3,104.753,2964.0
S4_FOSSIL,IND,アジア,アジア（インド）,2049,1590492475.6591,46.8608,745.3168,35107.3221,55837.9317,5.0618,25.863,8533.2892,11408.059,86.3,105.2767,2964.0
S4_FOSSIL,IND,アジア,アジア（インド）,2050,1596000000.0,47.2668,754.3786,36729.4915,58620.2685,4.9829,25.7337,8618.6221,11544.9557,86.3,105.8031,2964.0
S4_FOSSIL,ITA,欧州,欧州,2026,58912009.9825,69.7144,41.0702,54113.9601,3187.9622,0.5476,21.8874,0.0,8670.816,86.3,93.867,2964.0
S4_FOSSIL,ITA,欧州,欧州,2027,58678684.7409,69.7479,40.9272,54706.718,3210.1183,0.695,21.9376,0.0,8774.8658,86.3,94.3363,2964.0
S4_FOSSIL,ITA,欧州,欧州,2028,58446283.6007,69.7813,40.7846,55388.8145,3237.2704,0.8458,21.9856,0.0,8880.1642,86.3,94.808,2964.0
S4_FOSSIL,ITA,欧州,欧州,2029,58214802.9018,69.8147,40.6425,56164.5198,3269.6065,0.9989,22.0314,0.0,8986.7262,86.3,95.2821,2964.0
S4_FOSSIL,ITA,欧州,欧州,2030,57984238.9989,69.8479,40.5008,57037.9061,3307.2996,1.1528,22.0751,0.0,9094.5669,86.3,95.7585,2964.0
S4_FOSSIL,ITA,欧州,欧州,2031,57754588.2608,69.8811,40.3596,58012.838,3350.5076,1.3064,22.1169,0.0,9203.7017,86.3,96.2373,2964.0
S4_FOSSIL,ITA,欧州,欧州,2032,57525847.071,69.9143,40.2188,59092.9589,3399.3725,1.4584,22.1568,0.0,9314.1461,86.3,96.7184,2964.0
S4_FOSSIL,ITA,欧州,欧州,2033,57298011.827,69.9473,40.0784,60281.6737,3454.0201,1.6076,22.1949,0.0,9425.9158,86.3,97.202,2964.0
S4_FOSSIL,ITA,欧州,欧州,2034,57071078.9409,69.9803,39.9385,61582.1278,3514.5585,1.7527,22.2312,0.0,9539.0268,86.3,97.688,2964.0
S4_FOSSIL,ITA,欧州,欧州,2035,56845044.8387,70.0132,39.799,62997.1812,3581.0776,1.8927,22.2659,0.0,9653.4952,86.3,98.1765,2964.0
S4_FOSSIL,ITA,欧州,欧州,2036,56619905.9609,70.046,39.66,64436.1451,3648.3685,1.8791,22.2991,0.0,9769.3371,86.3,98.6674,2964.0
S4_FOSSIL,ITA,欧州,欧州,2037,56395658.7617,70.0788,39.5214,65899.4167,3716.441,1.8658,22.3307,0.0,9886.5691,86.3,99.1607,2964.0
S4_FOSSIL,ITA,欧州,欧州,2038,56172299.7096,70.1115,39.3832,67387.4021,3785.3053,1.853,22.361,0.0,10005.208,86.3,99.6565,2964.0
S4_FOSSIL,ITA,欧州,欧州,2039,55949825.2871,70.1441,39.2455,68900.5165,3854.9719,1.8404,22.3898,0.0,10125.2705,86.3,100.1548,2964.0
S4_FOSSIL,ITA,欧州,欧州,2040,55728231.9904,70.1767,39.1082,70439.1839,3925.4512,1.8283,22.4174,0.0,10246.7737,86.3,100.6556,2964.0
S4_FOSSIL,ITA,欧州,欧州,2041,55507516.33,70.2091,38.9713,72003.8379,3996.7542,1.8164,22.4437,0.0,10369.735,86.3,101.1588,2964.0
S4_FOSSIL,ITA,欧州,欧州,2042,55287674.8297,70.2415,38.8349,73594.9211,4068.8921,1.8049,22.4688,0.0,10494.1718,86.3,101.6646,2964.0
S4_FOSSIL,ITA,欧州,欧州,2043,55068704.0275,70.2739,38.6989,75212.8859,4141.8762,1.7937,22.4928,0.0,10620.1019,86.3,102.173,2964.0
S4_FOSSIL,ITA,欧州,欧州,2044,54850600.4748,70.3061,38.5633,76858.1939,4215.7181,1.7828,22.5157,0.0,10747.5431,86.3,102.6838,2964.0
S4_FOSSIL,ITA,欧州,欧州,2045,54633360.7369,70.3383,38.4282,78531.3168,4290.4298,1.7722,22.5376,0.0,10876.5136,86.3,103.1972,2964.0
S4_FOSSIL,ITA,欧州,欧州,2046,54416981.3926,70.3705,38.2935,80232.7359,4366.0233,1.7619,22.5584,0.0,11007.0318,86.3,103.7132,2964.0
S4_FOSSIL,ITA,欧州,欧州,2047,54201459.0341,70.4025,38.1592,81962.9426,4442.5111,1.7519,22.5784,0.0,11139.1162,86.3,104.2318,2964.0
S4_FOSSIL,ITA,欧州,欧州,2048,53986790.2675,70.4345,38.0253,83722.4385,4519.9057,1.7421,22.5974,0.0,11272.7856,86.3,104.753,2964.0
S4_FOSSIL,ITA,欧州,欧州,2049,53772971.7119,70.4664,37.8919,85511.7354,4598.2201,1.7327,22.6156,0.0,11408.059,86.3,105.2767,2964.0
S4_FOSSIL,ITA,欧州,欧州,2050,53560000.0,70.4982,37.7589,87331.3554,4677.4674,1.7234,22.633,0.0,11544.9557,86.3,105.8031,2964.0
S4_FOSSIL,JPN,日本,日本,2026,122467422.579,92.256,112.9835,48853.7998,5982.9989,0.6586,27.5962,3.6885,8670.816,86.3,93.867,2964.0
S4_FOSSIL,JPN,日本,日本,2027,121834651.5724,92.2184,112.3539,49505.8085,6031.5229,0.811,27.3887,3.7254,8774.8658,86.3,94.3363,2964.0
S4_FOSSIL,JPN,日本,日本,2028,121205149.9997,92.1862,111.7345,50243.4204,6089.7613,0.9656,27.1905,3.7627,8880.1642,86.3,94.808,2964.0
S4_FOSSIL,JPN,日本,日本,2029,120578900.9683,92.1589,111.1241,51070.4971,6158.0244,1.1209,27.0013,3.8003,8986.7262,86.3,95.2821,2964.0
S4_FOSSIL,JPN,日本,日本,2030,119955887.6727,92.1355,110.5219,51990.7278,6236.5939,1.2759,26.8206,3.8383,9094.5669,86.3,95.7585,2964.0
S4_FOSSIL,JPN,日本,日本,2031,119336093.3944,92.1156,109.9271,53007.6157,6325.7218,1.4291,26.648,3.8767,9203.7017,86.3,96.2373,2964.0
S4_FOSSIL,JPN,日本,日本,2032,118719501.5012,92.0986,109.339,54124.4585,6425.6287,1.5794,26.4833,3.9154,9314.1461,86.3,96.7184,2964.0
S4_FOSSIL,JPN,日本,日本,2033,118106095.4468,92.0841,108.7569,55344.3266,6536.5023,1.7255,26.326,3.9546,9425.9158,86.3,97.202,2964.0
S4_FOSSIL,JPN,日本,日本,2034,117495858.7706,92.0717,108.1804,56670.0361,6658.4946,1.8663,26.1758,3.9941,9539.0268,86.3,97.688,2964.0
S4_FOSSIL,JPN,日本,日本,2035,116888775.0967,92.0612,107.6092,58104.1191,6791.7193,2.0008,26.0324,4.0341,9653.4952,86.3,98.1765,2964.0
S4_FOSSIL,JPN,日本,日本,2036,116284828.1341,92.0522,107.0427,59562.8587,6926.2568,1.9809,25.8955,4.0341,9769.3371,86.3,98.6674,2964.0
S4_FOSSIL,JPN,日本,日本,2037,115684001.6759,92.0445,106.4808,61046.6204,7062.1173,1.9615,25.7647,4.0341,9886.5691,86.3,99.1607,2964.0
S4_FOSSIL,JPN,日本,日本,2038,115086279.5989,92.038,105.9231,62555.7792,7199.3119,1.9427,25.6398,4.0341,10005.208,86.3,99.6565,2964.0
S4_FOSSIL,JPN,日本,日本,2039,114491645.8632,92.0324,105.3694,64090.7197,7337.852,1.9244,25.5206,4.0341,10125.2705,86.3,100.1548,2964.0
S4_FOSSIL,JPN,日本,日本,2040,113900084.5118,92.0276,104.8195,65651.8364,7477.7497,1.9065,25.4068,4.0341,10246.7737,86.3,100.6556,2964.0
S4_FOSSIL,JPN,日本,日本,2041,113311579.6702,92.0235,104.2733,67239.5335,7619.0178,1.8892,25.2981,4.0341,10369.735,86.3,101.1588,2964.0
S4_FOSSIL,JPN,日本,日本,2042,112726115.5458,92.0201,103.7307,68854.2254,7761.6694,1.8723,25.1943,4.0341,10494.1718,86.3,101.6646,2964.0
S4_FOSSIL,JPN,日本,日本,2043,112143676.4276,92.0171,103.1914,70496.3366,7905.7184,1.8559,25.0952,4.0341,10620.1019,86.3,102.173,2964.0
S4_FOSSIL,JPN,日本,日本,2044,111564246.686,92.0146,102.6554,72166.3016,8051.1791,1.8399,25.0006,4.0341,10747.5431,86.3,102.6838,2964.0
S4_FOSSIL,JPN,日本,日本,2045,110987810.772,92.0125,102.1226,73864.5658,8198.0665,1.8244,24.9103,4.0341,10876.5136,86.3,103.1972,2964.0
S4_FOSSIL,JPN,日本,日本,2046,110414353.2168,92.0106,101.5929,75591.5847,8346.3959,1.8093,24.824,4.0341,11007.0318,86.3,103.7132,2964.0
S4_FOSSIL,JPN,日本,日本,2047,109843858.6317,92.0091,101.0663,77347.8247,8496.1835,1.7946,24.7417,4.0341,11139.1162,86.3,104.2318,2964.0
S4_FOSSIL,JPN,日本,日本,2048,109276311.7075,92.0077,100.5427,79133.7629,8647.4457,1.7804,24.663,4.0341,11272.7856,86.3,104.753,2964.0
S4_FOSSIL,JPN,日本,日本,2049,108711697.2141,92.0066,100.0219,80949.8874,8800.1997,1.7665,24.5879,4.0341,11408.059,86.3,105.2767,2964.0
S4_FOSSIL,JPN,日本,日本,2050,108150000.0,92.0056,99.5041,82796.6974,8954.4628,1.753,24.5162,4.0341,11544.9557,86.3,105.8031,2964.0
S4_FOSSIL,KAZ,CIS,CIS,2026,21020743.3956,63.4156,13.3304,39384.9886,827.9017,4.9374,24.2581,545.4152,8670.816,86.3,93.867,2964.0
S4_FOSSIL,KAZ,CIS,CIS,2027,21199231.5831,64.3986,13.652,40939.8909,867.8942,4.8306,24.2013,550.8693,8774.8658,86.3,94.3363,2964.0
S4_FOSSIL,KAZ,CIS,CIS,2028,21379235.3227,65.337,13.9685,42508.1528,908.7918,4.7123,24.147,556.378,8880.1642,86.3,94.808,2964.0
S4_FOSSIL,KAZ,CIS,CIS,2029,21560767.4831,66.2325,14.2802,44082.1895,950.4458,4.5835,24.0952,561.9418,8986.7262,86.3,95.2821,2964.0
S4_FOSSIL,KAZ,CIS,CIS,2030,21743841.0422,67.0873,14.5874,45654.0849,992.6952,4.4452,24.0458,567.5612,9094.5669,86.3,95.7585,2964.0
S4_FOSSIL,KAZ,CIS,CIS,2031,21928469.0881,67.9032,14.8901,47215.7298,1035.3687,4.2988,23.9985,573.2368,9203.7017,86.3,96.2373,2964.0
S4_FOSSIL,KAZ,CIS,CIS,2032,22114664.82,68.6819,15.1888,48758.9744,1078.2884,4.1454,23.9534,578.9692,9314.1461,86.3,96.7184,2964.0
S4_FOSSIL,KAZ,CIS,CIS,2033,22302441.5492,69.4251,15.4835,50275.7895,1121.2729,3.9864,23.9104,584.7589,9425.9158,86.3,97.202,2964.0
S4_FOSSIL,KAZ,CIS,CIS,2034,22491812.7,70.1345,15.7745,51758.432,1164.141,3.8232,23.8693,590.6065,9539.0268,86.3,97.688,2964.0
S4_FOSSIL,KAZ,CIS,CIS,2035,22682791.8108,70.8115,16.062,53199.608,1206.7156,3.6572,23.83,596.5125,9653.4952,86.3,98.1765,2964.0
S4_FOSSIL,KAZ,CIS,CIS,2036,22875392.5348,71.4578,16.3462,54666.577,1250.5194,3.63,23.7925,596.5125,9769.3371,86.3,98.6674,2964.0
S4_FOSSIL,KAZ,CIS,CIS,2037,23069628.6412,72.0745,16.6273,56159.668,1295.5827,3.6036,23.7568,596.5125,9886.5691,86.3,99.1607,2964.0
S4_FOSSIL,KAZ,CIS,CIS,2038,23265514.0162,72.6633,16.9055,57679.2198,1341.9367,3.5779,23.7226,596.5125,10005.208,86.3,99.6565,2964.0
S4_FOSSIL,KAZ,CIS,CIS,2039,23463062.6637,73.2251,17.1809,59225.581,1389.6135,3.5528,23.6899,596.5125,10125.2705,86.3,100.1548,2964.0
S4_FOSSIL,KAZ,CIS,CIS,2040,23662288.7066,73.7614,17.4536,60799.1105,1438.6461,3.5285,23.6588,596.5125,10246.7737,86.3,100.6556,2964.0
S4_FOSSIL,KAZ,CIS,CIS,2041,23863206.388,74.2733,17.724,62400.1774,1489.0683,3.5048,23.629,596.5125,10369.735,86.3,101.1588,2964.0
S4_FOSSIL,KAZ,CIS,CIS,2042,24065830.0714,74.7619,17.9921,64029.1613,1540.9149,3.4818,23.6006,596.5125,10494.1718,86.3,101.6646,2964.0
S4_FOSSIL,KAZ,CIS,CIS,2043,24270174.2427,75.2282,18.258,65686.4524,1594.2216,3.4594,23.5735,596.5125,10620.1019,86.3,102.173,2964.0
S4_FOSSIL,KAZ,CIS,CIS,2044,24476253.5106,75.6732,18.522,67372.4518,1649.0252,3.4376,23.5476,596.5125,10747.5431,86.3,102.6838,2964.0
S4_FOSSIL,KAZ,CIS,CIS,2045,24684082.608,76.098,18.7841,69087.5714,1705.3633,3.4164,23.5229,596.5125,10876.5136,86.3,103.1972,2964.0
S4_FOSSIL,KAZ,CIS,CIS,2046,24893676.3926,76.5035,19.0445,70832.2343,1763.2747,3.3958,23.4993,596.5125,11007.0318,86.3,103.7132,2964.0
S4_FOSSIL,KAZ,CIS,CIS,2047,25105049.8486,76.8905,19.3034,72606.8747,1822.7992,3.3758,23.4767,596.5125,11139.1162,86.3,104.2318,2964.0
S4_FOSSIL,KAZ,CIS,CIS,2048,25318218.0872,77.2598,19.5608,74411.9384,1883.9777,3.3563,23.4552,596.5125,11272.7856,86.3,104.753,2964.0
S4_FOSSIL,KAZ,CIS,CIS,2049,25533196.348,77.6124,19.8169,76247.8825,1946.8522,3.3373,23.4346,596.5125,11408.059,86.3,105.2767,2964.0
S4_FOSSIL,KAZ,CIS,CIS,2050,25750000.0,77.9488,20.0718,78115.1761,2011.4658,3.3189,23.415,596.5125,11544.9557,86.3,105.8031,2964.0
S4_FOSSIL,KEN,アフリカ,アフリカ,2026,58317963.8456,32.2924,18.8323,6186.9384,360.8097,4.6036,18.1465,0.0,8670.816,86.3,93.867,2964.0
S4_FOSSIL,KEN,アフリカ,アフリカ,2027,59114160.5028,32.3726,19.1368,6391.5952,377.8338,4.7183,18.3657,0.0,8774.8658,86.3,94.3363,2964.0
S4_FOSSIL,KEN,アフリカ,アフリカ,2028,59921227.3802,32.4526,19.446,6610.2545,396.0946,4.833,18.5749,0.0,8880.1642,86.3,94.808,2964.0
S4_FOSSIL,KEN,アフリカ,アフリカ,2029,60739312.8857,32.5326,19.7601,6843.8743,415.6922,4.9477,18.7748,0.0,8986.7262,86.3,95.2821,2964.0
S4_FOSSIL,KEN,アフリカ,アフリカ,2030,61568567.4531,32.6124,20.079,7093.4953,436.7363,5.0624,18.9656,0.0,9094.5669,86.3,95.7585,2964.0
S4_FOSSIL,KEN,アフリカ,アフリカ,2031,62409143.5699,32.6921,20.4028,7360.2477,459.3468,5.1771,19.1478,0.0,9203.7017,86.3,96.2373,2964.0
S4_FOSSIL,KEN,アフリカ,アフリカ,2032,63261195.8058,32.7716,20.7317,7645.3602,483.6546,5.2918,19.3217,0.0,9314.1461,86.3,96.7184,2964.0
S4_FOSSIL,KEN,アフリカ,アフリカ,2033,64124880.8405,32.8511,21.0657,7950.1686,509.8036,5.4065,19.4878,0.0,9425.9158,86.3,97.202,2964.0
S4_FOSSIL,KEN,アフリカ,アフリカ,2034,65000357.493,32.9304,21.4049,8276.1255,537.9511,5.5212,19.6464,0.0,9539.0268,86.3,97.688,2964.0
S4_FOSSIL,KEN,アフリカ,アフリカ,2035,65887786.7504,33.0096,21.7493,8615.4466,567.6527,5.5212,19.7979,0.0,9653.4952,86.3,98.1765,2964.0
S4_FOSSIL,KEN,アフリカ,アフリカ,2036,66787331.7979,33.0887,22.0991,8968.6799,598.9942,5.5212,19.9425,0.0,9769.3371,86.3,98.6674,2964.0
S4_FOSSIL,KEN,アフリカ,アフリカ,2037,67699158.0485,33.1677,22.4542,9336.3958,632.0661,5.5212,20.0805,0.0,9886.5691,86.3,99.1607,2964.0
S4_FOSSIL,KEN,アフリカ,アフリカ,2038,68623433.1736,33.2465,22.8149,9719.1881,666.9641,5.5212,20.2124,0.0,10005.208,86.3,99.6565,2964.0
S4_FOSSIL,KEN,アフリカ,アフリカ,2039,69560327.1338,33.3252,23.1811,10117.6748,703.7888,5.5212,20.3383,0.0,10125.2705,86.3,100.1548,2964.0
S4_FOSSIL,KEN,アフリカ,アフリカ,2040,70510012.2099,33.4038,23.553,10532.4994,742.6467,5.5212,20.4585,0.0,10246.7737,86.3,100.6556,2964.0
S4_FOSSIL,KEN,アフリカ,アフリカ,2041,71472663.035,33.4823,23.9307,10964.3319,783.65,5.5212,20.5732,0.0,10369.735,86.3,101.1588,2964.0
S4_FOSSIL,KEN,アフリカ,アフリカ,2042,72448456.6265,33.5607,24.3142,11413.8695,826.9172,5.5212,20.6828,0.0,10494.1718,86.3,101.6646,2964.0
S4_FOSSIL,KEN,アフリカ,アフリカ,2043,73437572.4182,33.6389,24.7036,11881.8382,872.5734,5.5212,20.7875,0.0,10620.1019,86.3,102.173,2964.0
S4_FOSSIL,KEN,アフリカ,アフリカ,2044,74440192.294,33.717,25.099,12368.9935,920.7503,5.5212,20.8874,0.0,10747.5431,86.3,102.6838,2964.0
S4_FOSSIL,KEN,アフリカ,アフリカ,2045,75456500.6209,33.795,25.5006,12876.1223,971.5871,5.5212,20.9828,0.0,10876.5136,86.3,103.1972,2964.0
S4_FOSSIL,KEN,アフリカ,アフリカ,2046,76486684.2829,33.8729,25.9083,13404.0433,1025.2308,5.5212,21.0739,0.0,11007.0318,86.3,103.7132,2964.0
S4_FOSSIL,KEN,アフリカ,アフリカ,2047,77530932.7155,33.9507,26.3223,13953.6091,1081.8363,5.5212,21.1609,0.0,11139.1162,86.3,104.2318,2964.0
S4_FOSSIL,KEN,アフリカ,アフリカ,2048,78589437.9407,34.0284,26.7427,14525.707,1141.5672,5.5212,21.2439,0.0,11272.7856,86.3,104.753,2964.0
